iso3,indicator,year,quintile,value,source
KEN,BC_BHF,2014,WQ3,62.3,Demographic and Health Survey 2014
KEN,BC_BHF,2014,WQ4,79.9,Demographic and Health Survey 2014
KEN,BC_BHF,2014,WQ5,92.7,Demographic and Health Survey 2014
LBR,BC_BHF,2000,ALL,36.2,Demographic and Health Survey 1999-2000
LBR,BC_BHF,2007,ALL,36.9,Demographic and Health Survey 2006-2007
LBR,BC_BHF,2007,WQ1,18.1,Demographic and Health Survey 2006-2007
LBR,BC_BHF,2007,WQ2,24.8,Demographic and Health Survey 2006-2007
LBR,BC_BHF,2007,WQ3,34.7,Demographic and Health Survey 2006-2007
LBR,BC_BHF,2007,WQ4,54.2,Demographic and Health Survey 2006-2007
LBR,BC_BHF,2007,WQ5,70.4,Demographic and Health Survey 2006-2007
LBR,BC_BHF,2013,ALL,55.8,Demographic and Health Survey 2013
LBR,BC_BHF,2013,WQ1,40.6,Demographic and Health Survey 2013
LBR,BC_BHF,2013,WQ2,45.7,Demographic and Health Survey 2013
LBR,BC_BHF,2013,WQ3,56.5,Demographic and Health Survey 2013
LBR,BC_BHF,2013,WQ4,70.0,Demographic and Health Survey 2013
LBR,BC_BHF,2013,WQ5,79.3,Demographic and Health Survey 2013
LBR,BC_BHF,2020,ALL,79.8,Demographic and Health Survey Key Indicators Report 2019-2020
LBR,BC_BHF,2020,WQ1,73.9,Demographic and Health Survey Key Indicators Report 2019-2020
LBR,BC_BHF,2020,WQ2,82.5,Demographic and Health Survey Key Indicators Report 2019-2020
LBR,BC_BHF,2020,WQ3,81.6,Demographic and Health Survey Key Indicators Report 2019-2020
LBR,BC_BHF,2020,WQ4,78.5,Demographic and Health Survey Key Indicators Report 2019-2020
LBR,BC_BHF,2020,WQ5,84.4,Demographic and Health Survey Key Indicators Report 2019-2020
LSO,BC_BHF,1993,ALL,49.6,Ministry of Health 1993
LSO,BC_BHF,1994,ALL,37.6,"Ministry of Health and Social Welfare, WHO Country team Women's Health Survey 1995"
LSO,BC_BHF,2005,ALL,52.4,Demographic and Health Survey 2004-2005
LSO,BC_BHF,2005,WQ1,30.4,Demographic and Health Survey 2004-2005
LSO,BC_BHF,2005,WQ2,39.3,Demographic and Health Survey 2004-2005
LSO,BC_BHF,2005,WQ3,54.6,Demographic and Health Survey 2004-2005
LSO,BC_BHF,2005,WQ4,65.2,Demographic and Health Survey 2004-2005
LSO,BC_BHF,2005,WQ5,81.0,Demographic and Health Survey 2004-2005
LSO,BC_BHF,2009,ALL,58.7,Demographic and Health Survey 2009
LSO,BC_BHF,2009,WQ1,32.3,Demographic and Health Survey 2009
LSO,BC_BHF,2009,WQ2,46.8,Demographic and Health Survey 2009
LSO,BC_BHF,2009,WQ3,57.7,Demographic and Health Survey 2009
LSO,BC_BHF,2009,WQ4,74.8,Demographic and Health Survey 2009
LSO,BC_BHF,2009,WQ5,88.1,Demographic and Health Survey 2009
LSO,BC_BHF,2014,ALL,76.5,Demographic and Health Survey 2014
LSO,BC_BHF,2014,WQ1,56.9,Demographic and Health Survey 2014
LSO,BC_BHF,2014,WQ2,65.9,Demographic and Health Survey 2014
LSO,BC_BHF,2014,WQ3,80.2,Demographic and Health Survey 2014
LSO,BC_BHF,2014,WQ4,89.1,Demographic and Health Survey 2014
LSO,BC_BHF,2014,WQ5,92.9,Demographic and Health Survey 2014
LSO,BC_BHF,2018,ALL,89.4,Multiple Indicator Cluster Survey 2018
LSO,BC_BHF,2018,WQ1,77.9,Multiple Indicator Cluster Survey 2018
LSO,BC_BHF,2018,WQ2,86.1,Multiple Indicator Cluster Survey 2018
LSO,BC_BHF,2018,WQ3,90.6,Multiple Indicator Cluster Survey 2018
LSO,BC_BHF,2018,WQ4,96.4,Multiple Indicator Cluster Survey 2018
LSO,BC_BHF,2018,WQ5,96.6,Multiple Indicator Cluster Survey 2018
MDG,BC_BHF,1992,ALL,45.0,Demographic and Health Survey 1992
MDG,BC_BHF,1997,ALL,34.2,Demographic and Health Survey 1997
MDG,BC_BHF,2004,ALL,31.8,Demographic and Health Survey 2003-2004
MDG,BC_BHF,2004,WQ1,18.4,Demographic and Health Survey 2003-2004
MDG,BC_BHF,2004,WQ2,23.1,Demographic and Health Survey 2003-2004
MDG,BC_BHF,2004,WQ3,33.7,Demographic and Health Survey 2003-2004
MDG,BC_BHF,2004,WQ4,42.6,Demographic and Health Survey 2003-2004
MDG,BC_BHF,2004,WQ5,54.4,Demographic and Health Survey 2003-2004
MDG,BC_BHF,2009,ALL,35.3,Demographic and Health Survey 2008-2009
MDG,BC_BHF,2009,WQ1,17.7,Demographic and Health Survey 2008-2009
MDG,BC_BHF,2009,WQ2,24.4,Demographic and Health Survey 2008-2009
MDG,BC_BHF,2009,WQ3,37.0,Demographic and Health Survey 2008-2009
MDG,BC_BHF,2009,WQ4,48.0,Demographic and Health Survey 2008-2009
MDG,BC_BHF,2009,WQ5,66.4,Demographic and Health Survey 2008-2009
MDG,BC_BHF,2013,ALL,37.9,L’Enque^te Nationale sur le Suivi des indicateurs des Objectifs du Mille´naire pour le De´veloppement 2012-2013
MDG,BC_BHF,2013,WQ1,23.0,L’Enque^te Nationale sur le Suivi des indicateurs des Objectifs du Mille´naire pour le De´veloppement 2012-2013
MDG,BC_BHF,2013,WQ2,31.9,L’Enque^te Nationale sur le Suivi des indicateurs des Objectifs du Mille´naire pour le De´veloppement 2012-2013
MDG,BC_BHF,2013,WQ3,37.3,L’Enque^te Nationale sur le Suivi des indicateurs des Objectifs du Mille´naire pour le De´veloppement 2012-2013
MDG,BC_BHF,2013,WQ4,47.6,L’Enque^te Nationale sur le Suivi des indicateurs des Objectifs du Mille´naire pour le De´veloppement 2012-2013
MDG,BC_BHF,2013,WQ5,62.8,L’Enque^te Nationale sur le Suivi des indicateurs des Objectifs du Mille´naire pour le De´veloppement 2012-2013
MDG,BC_BHF,2018,ALL,38.7,Multiple Indicator Cluster Survey 2018
MDG,BC_BHF,2018,WQ1,15.7,Multiple Indicator Cluster Survey 2018
MDG,BC_BHF,2018,WQ2,25.8,Multiple Indicator Cluster Survey 2018
MDG,BC_BHF,2018,WQ3,40.9,Multiple Indicator Cluster Survey 2018
MDG,BC_BHF,2018,WQ4,49.7,Multiple Indicator Cluster Survey 2018
MDG,BC_BHF,2018,WQ5,80.0,Multiple Indicator Cluster Survey 2018
MLI,BC_BHF,1996,ALL,30.4,Demographic and Health Survey 1995-1996
MLI,BC_BHF,2001,ALL,37.8,Demographic and Health Survey 2001
MLI,BC_BHF,2006,ALL,45.1,Demographic and Health Survey 2006
MLI,BC_BHF,2006,WQ1,30.5,Demographic and Health Survey 2006
MLI,BC_BHF,2006,WQ2,32.9,Demographic and Health Survey 2006
MLI,BC_BHF,2006,WQ3,34.5,Demographic and Health Survey 2006
MLI,BC_BHF,2006,WQ4,50.2,Demographic and Health Survey 2006
MLI,BC_BHF,2006,WQ5,83.8,Demographic and Health Survey 2006
MLI,BC_BHF,2010,ALL,55.5,Multiple Indicator Cluster Survey 2009-2010
MLI,BC_BHF,2010,WQ1,30.3,Multiple Indicator Cluster Survey 2009-2010
MLI,BC_BHF,2010,WQ2,40.5,Multiple Indicator Cluster Survey 2009-2010
MLI,BC_BHF,2010,WQ3,51.2,Multiple Indicator Cluster Survey 2009-2010
MLI,BC_BHF,2010,WQ4,74.7,Multiple Indicator Cluster Survey 2009-2010
MLI,BC_BHF,2010,WQ5,91.6,Multiple Indicator Cluster Survey 2009-2010
MLI,BC_BHF,2013,ALL,55.0,Demographic and Health Survey 2012-2013
MLI,BC_BHF,2013,WQ1,27.7,Demographic and Health Survey 2012-2013
MLI,BC_BHF,2013,WQ2,41.0,Demographic and Health Survey 2012-2013
MLI,BC_BHF,2013,WQ3,47.8,Demographic and Health Survey 2012-2013
MLI,BC_BHF,2013,WQ4,72.9,Demographic and Health Survey 2012-2013
MLI,BC_BHF,2013,WQ5,93.6,Demographic and Health Survey 2012-2013
MLI,BC_BHF,2015,ALL,64.5,Multiple Indicator Cluster Survey 2015
MLI,BC_BHF,2015,WQ1,33.9,Multiple Indicator Cluster Survey 2015
MLI,BC_BHF,2015,WQ2,51.1,Multiple Indicator Cluster Survey 2015
MLI,BC_BHF,2015,WQ3,64.8,Multiple Indicator Cluster Survey 2015
MLI,BC_BHF,2015,WQ4,80.5,Multiple Indicator Cluster Survey 2015
MLI,BC_BHF,2015,WQ5,95.0,Multiple Indicator Cluster Survey 2015
MLI,BC_BHF,2018,ALL,66.8,Demographic and Health Survey 2018
MLI,BC_BHF,2018,WQ1,44.4,Demographic and Health Survey 2018
MLI,BC_BHF,2018,WQ2,53.5,Demographic and Health Survey 2018
MLI,BC_BHF,2018,WQ3,63.5,Demographic and Health Survey 2018
MLI,BC_BHF,2018,WQ4,84.5,Demographic and Health Survey 2018
MLI,BC_BHF,2018,WQ5,96.2,Demographic and Health Survey 2018
MOZ,BC_BHF,1997,ALL,43.7,Demographic and Health Survey 1997
MOZ,BC_BHF,2003,ALL,47.6,Demographic and Health Survey 2003
MOZ,BC_BHF,2003,WQ1,25.0,Demographic and Health Survey 2003
MOZ,BC_BHF,2003,WQ2,33.1,Demographic and Health Survey 2003
MOZ,BC_BHF,2003,WQ3,41.8,Demographic and Health Survey 2003
MOZ,BC_BHF,2003,WQ4,68.2,Demographic and Health Survey 2003
MOZ,BC_BHF,2003,WQ5,89.5,Demographic and Health Survey 2003
MOZ,BC_BHF,2004,ALL,46.8,Instituto Nacional de Estatística Anuário Estatístico 2008
MOZ,BC_BHF,2005,ALL,48.5,Instituto Nacional de Estatística Anuário Estatístico 2008
MOZ,BC_BHF,2006,ALL,48.4,Instituto Nacional de Estatística Anuário Estatístico 2008
MOZ,BC_BHF,2007,ALL,51.6,Instituto Nacional de Estatística Anuário Estatístico 2008
MOZ,BC_BHF,2008,ALL,58.0,Multiple Indicator Cluster Survey 2008
MOZ,BC_BHF,2008,WQ1,38.9,Multiple Indicator Cluster Survey 2008
MOZ,BC_BHF,2008,WQ2,48.1,Multiple Indicator Cluster Survey 2008
MOZ,BC_BHF,2008,WQ3,57.0,Multiple Indicator Cluster Survey 2008
MOZ,BC_BHF,2008,WQ4,68.8,Multiple Indicator Cluster Survey 2008
MOZ,BC_BHF,2008,WQ5,89.7,Multiple Indicator Cluster Survey 2008
MOZ,BC_BHF,2011,ALL,54.8,Demographic and Health Survey 2011
MOZ,BC_BHF,2011,WQ1,31.2,Demographic and Health Survey 2011
MOZ,BC_BHF,2011,WQ2,38.2,Demographic and Health Survey 2011
MOZ,BC_BHF,2011,WQ3,52.9,Demographic and Health Survey 2011
MOZ,BC_BHF,2011,WQ4,74.4,Demographic and Health Survey 2011
MOZ,BC_BHF,2011,WQ5,91.5,Demographic and Health Survey 2011
MRT,BC_BHF,2001,ALL,48.5,Demographic and Health Survey 2000-2001
MRT,BC_BHF,2007,ALL,48.4,Multiple Indicator Cluster Survey 2007
MRT,BC_BHF,2007,WQ1,12.1,Multiple Indicator Cluster Survey 2007
MRT,BC_BHF,2007,WQ2,26.5,Multiple Indicator Cluster Survey 2007
MRT,BC_BHF,2007,WQ3,54.5,Multiple Indicator Cluster Survey 2007
MRT,BC_BHF,2007,WQ4,76.1,Multiple Indicator Cluster Survey 2007
MRT,BC_BHF,2007,WQ5,84.6,Multiple Indicator Cluster Survey 2007
MRT,BC_BHF,2011,ALL,64.5,Multiple Indicator Cluster Survey 2011
MRT,BC_BHF,2011,WQ1,25.6,Multiple Indicator Cluster Survey 2011
MRT,BC_BHF,2011,WQ2,45.5,Multiple Indicator Cluster Survey 2011
MRT,BC_BHF,2011,WQ3,71.8,Multiple Indicator Cluster Survey 2011
MRT,BC_BHF,2011,WQ4,89.9,Multiple Indicator Cluster Survey 2011
MRT,BC_BHF,2011,WQ5,93.7,Multiple Indicator Cluster Survey 2011
MRT,BC_BHF,2015,ALL,69.3,Multiple Indicator Cluster Survey 2015
MWI,BC_BHF,1992,ALL,55.5,Demographic and Health Survey 1992
MWI,BC_BHF,2000,ALL,55.4,Demographic and Health Survey 2000
MWI,BC_BHF,2005,ALL,57.2,Demographic and Health Survey 2004-2005
MWI,BC_BHF,2005,WQ1,46.8,Demographic and Health Survey 2004-2005
MWI,BC_BHF,2005,WQ2,46.6,Demographic and Health Survey 2004-2005
MWI,BC_BHF,2005,WQ3,52.2,Demographic and Health Survey 2004-2005
MWI,BC_BHF,2005,WQ4,63.5,Demographic and Health Survey 2004-2005
MWI,BC_BHF,2005,WQ5,84.7,Demographic and Health Survey 2004-2005
MWI,BC_BHF,2006,ALL,53.8,Multiple Indicator Cluster Survey 2006
MWI,BC_BHF,2006,WQ1,43.0,Multiple Indicator Cluster Survey 2006
MWI,BC_BHF,2006,WQ2,47.6,Multiple Indicator Cluster Survey 2006
MWI,BC_BHF,2006,WQ3,52.4,Multiple Indicator Cluster Survey 2006
MWI,BC_BHF,2006,WQ4,54.2,Multiple Indicator Cluster Survey 2006
MWI,BC_BHF,2006,WQ5,77.1,Multiple Indicator Cluster Survey 2006
MWI,BC_BHF,2010,ALL,73.2,Demographic and Health Survey 2010
MWI,BC_BHF,2010,WQ1,64.9,Demographic and Health Survey 2010
MWI,BC_BHF,2010,WQ2,67.6,Demographic and Health Survey 2010
MWI,BC_BHF,2010,WQ3,69.9,Demographic and Health Survey 2010
MWI,BC_BHF,2010,WQ4,78.5,Demographic and Health Survey 2010
MWI,BC_BHF,2010,WQ5,89.8,Demographic and Health Survey 2010
MWI,BC_BHF,2014,ALL,88.9,Multiple Indicator Cluster Survey 2013-2014
MWI,BC_BHF,2014,WQ1,84.9,Multiple Indicator Cluster Survey 2013-2014
MWI,BC_BHF,2014,WQ2,87.2,Multiple Indicator Cluster Survey 2013-2014
MWI,BC_BHF,2014,WQ3,88.8,Multiple Indicator Cluster Survey 2013-2014
MWI,BC_BHF,2014,WQ4,90.4,Multiple Indicator Cluster Survey 2013-2014
MWI,BC_BHF,2014,WQ5,96.4,Multiple Indicator Cluster Survey 2013-2014
MWI,BC_BHF,2016,ALL,91.4,Demographic and Health Survey 2015-2016
MWI,BC_BHF,2016,WQ1,88.6,Demographic and Health Survey 2015-2016
MWI,BC_BHF,2016,WQ2,90.7,Demographic and Health Survey 2015-2016
MWI,BC_BHF,2016,WQ3,90.1,Demographic and Health Survey 2015-2016
MWI,BC_BHF,2016,WQ4,93.4,Demographic and Health Survey 2015-2016
MWI,BC_BHF,2016,WQ5,96.4,Demographic and Health Survey 2015-2016
NAM,BC_BHF,1992,ALL,66.9,Demographic and Health Survey 1992
NAM,BC_BHF,2000,ALL,74.7,Demographic and Health Survey 2000
NAM,BC_BHF,2007,ALL,80.8,Demographic and Health Survey 2006-2007
NAM,BC_BHF,2007,WQ1,58.6,Demographic and Health Survey 2006-2007
NAM,BC_BHF,2007,WQ2,72.9,Demographic and Health Survey 2006-2007
NAM,BC_BHF,2007,WQ3,85.4,Demographic and Health Survey 2006-2007
NAM,BC_BHF,2007,WQ4,93.3,Demographic and Health Survey 2006-2007
NAM,BC_BHF,2007,WQ5,97.3,Demographic and Health Survey 2006-2007
NAM,BC_BHF,2013,ALL,87.4,Demographic and Health Survey 2013
NAM,BC_BHF,2013,WQ1,71.2,Demographic and Health Survey 2013
NAM,BC_BHF,2013,WQ2,87.0,Demographic and Health Survey 2013
NAM,BC_BHF,2013,WQ3,89.1,Demographic and Health Survey 2013
NAM,BC_BHF,2013,WQ4,95.5,Demographic and Health Survey 2013
NAM,BC_BHF,2013,WQ5,97.7,Demographic and Health Survey 2013
NER,BC_BHF,1992,ALL,15.5,Demographic and Health Survey 1992
NER,BC_BHF,1998,ALL,18.0,Demographic and Health Survey 1998
NER,BC_BHF,2006,ALL,17.2,Demographic and Health Survey 2006
NER,BC_BHF,2006,WQ1,4.9,Demographic and Health Survey 2006
NER,BC_BHF,2006,WQ2,7.0,Demographic and Health Survey 2006
NER,BC_BHF,2006,WQ3,8.1,Demographic and Health Survey 2006
NER,BC_BHF,2006,WQ4,12.7,Demographic and Health Survey 2006
NER,BC_BHF,2006,WQ5,57.8,Demographic and Health Survey 2006
NER,BC_BHF,2012,ALL,29.8,Demographic and Health Survey-Multiple Indicator Cluster Survey 2012
NER,BC_BHF,2012,WQ1,12.8,Demographic and Health Survey-Multiple Indicator Cluster Survey 2012
NER,BC_BHF,2012,WQ2,19.0,Demographic and Health Survey-Multiple Indicator Cluster Survey 2012
NER,BC_BHF,2012,WQ3,21.7,Demographic and Health Survey-Multiple Indicator Cluster Survey 2012
NER,BC_BHF,2012,WQ4,29.5,Demographic and Health Survey-Multiple Indicator Cluster Survey 2012
NER,BC_BHF,2012,WQ5,71.0,Demographic and Health Survey-Multiple Indicator Cluster Survey 2012
NER,BC_BHF,2015,ALL,58.8,Etude Nationale d’Evaluation d’Indicateurs SocioEconomiques et Démographiques 2015
NGA,BC_BHF,1990,ALL,30.9,Demographic and Health Survey 1990
NGA,BC_BHF,1999,ALL,37.3,Demographic and Health Survey 1999
NGA,BC_BHF,2003,ALL,32.6,Demographic and Health Survey 2003
NGA,BC_BHF,2003,WQ1,11.5,Demographic and Health Survey 2003
NGA,BC_BHF,2003,WQ2,16.1,Demographic and Health Survey 2003
NGA,BC_BHF,2003,WQ3,24.9,Demographic and Health Survey 2003
NGA,BC_BHF,2003,WQ4,43.8,Demographic and Health Survey 2003
NGA,BC_BHF,2003,WQ5,79.7,Demographic and Health Survey 2003
NGA,BC_BHF,2008,ALL,35.0,Demographic and Health Survey 2008
NGA,BC_BHF,2008,WQ1,7.3,Demographic and Health Survey 2008
NGA,BC_BHF,2008,WQ2,15.1,Demographic and Health Survey 2008
NGA,BC_BHF,2008,WQ3,33.2,Demographic and Health Survey 2008
NGA,BC_BHF,2008,WQ4,56.1,Demographic and Health Survey 2008
NGA,BC_BHF,2008,WQ5,79.6,Demographic and Health Survey 2008
NGA,BC_BHF,2011,ALL,45.1,Multiple Indicator Cluster Survey 2011
NGA,BC_BHF,2011,WQ1,9.5,Multiple Indicator Cluster Survey 2011
NGA,BC_BHF,2011,WQ2,22.6,Multiple Indicator Cluster Survey 2011
NGA,BC_BHF,2011,WQ3,45.8,Multiple Indicator Cluster Survey 2011
NGA,BC_BHF,2011,WQ4,67.5,Multiple Indicator Cluster Survey 2011
NGA,BC_BHF,2011,WQ5,85.3,Multiple Indicator Cluster Survey 2011
NGA,BC_BHF,2013,ALL,35.8,Demographic and Health Survey 2013
NGA,BC_BHF,2013,WQ1,5.8,Demographic and Health Survey 2013
NGA,BC_BHF,2013,WQ2,17.1,Demographic and Health Survey 2013
NGA,BC_BHF,2013,WQ3,37.1,Demographic and Health Survey 2013
NGA,BC_BHF,2013,WQ4,56.8,Demographic and Health Survey 2013
NGA,BC_BHF,2013,WQ5,79.9,Demographic and Health Survey 2013
NGA,BC_BHF,2017,ALL,37.5,Multiple Indicator Cluster Survey 2016-2017
NGA,BC_BHF,2017,WQ1,9.7,Multiple Indicator Cluster Survey 2016-2017
NGA,BC_BHF,2017,WQ2,19.8,Multiple Indicator Cluster Survey 2016-2017
NGA,BC_BHF,2017,WQ3,34.9,Multiple Indicator Cluster Survey 2016-2017
NGA,BC_BHF,2017,WQ4,56.6,Multiple Indicator Cluster Survey 2016-2017
NGA,BC_BHF,2017,WQ5,78.4,Multiple Indicator Cluster Survey 2016-2017
NGA,BC_BHF,2018,ALL,39.4,Demographic and Health Survey 2018
NGA,BC_BHF,2018,WQ1,11.6,Demographic and Health Survey 2018
NGA,BC_BHF,2018,WQ2,21.1,Demographic and Health Survey 2018
NGA,BC_BHF,2018,WQ3,40.3,Demographic and Health Survey 2018
NGA,BC_BHF,2018,WQ4,59.2,Demographic and Health Survey 2018
NGA,BC_BHF,2018,WQ5,79.5,Demographic and Health Survey 2018
RWA,BC_BHF,1992,ALL,25.4,Demographic and Health Survey 1992
RWA,BC_BHF,2000,ALL,26.5,Demographic and Health Survey 2000
RWA,BC_BHF,2005,ALL,28.2,Demographic and Health Survey 2005
RWA,BC_BHF,2005,WQ1,16.6,Demographic and Health Survey 2005
RWA,BC_BHF,2005,WQ2,19.3,Demographic and Health Survey 2005
RWA,BC_BHF,2005,WQ3,23.3,Demographic and Health Survey 2005
RWA,BC_BHF,2005,WQ4,27.9,Demographic and Health Survey 2005
RWA,BC_BHF,2005,WQ5,58.5,Demographic and Health Survey 2005
RWA,BC_BHF,2008,ALL,45.2,Demographic and Health Survey 2007-2008
RWA,BC_BHF,2008,WQ1,36.4,Demographic and Health Survey 2007-2008
RWA,BC_BHF,2008,WQ2,38.4,Demographic and Health Survey 2007-2008
RWA,BC_BHF,2008,WQ3,43.2,Demographic and Health Survey 2007-2008
RWA,BC_BHF,2008,WQ4,46.7,Demographic and Health Survey 2007-2008
RWA,BC_BHF,2008,WQ5,65.3,Demographic and Health Survey 2007-2008
RWA,BC_BHF,2011,ALL,68.9,Demographic and Health Survey 2010-2011
RWA,BC_BHF,2011,WQ1,61.0,Demographic and Health Survey 2010-2011
RWA,BC_BHF,2011,WQ2,63.3,Demographic and Health Survey 2010-2011
RWA,BC_BHF,2011,WQ3,66.5,Demographic and Health Survey 2010-2011
RWA,BC_BHF,2011,WQ4,72.7,Demographic and Health Survey 2010-2011
RWA,BC_BHF,2011,WQ5,85.7,Demographic and Health Survey 2010-2011
RWA,BC_BHF,2013,ALL,90.5,Health Sector Annual Review (HMIS ) 2013) 2013
RWA,BC_BHF,2015,ALL,90.7,Demographic and Health Survey 2014-2015
RWA,BC_BHF,2015,WQ1,84.1,Demographic and Health Survey 2014-2015
RWA,BC_BHF,2015,WQ2,90.8,Demographic and Health Survey 2014-2015
